calinski_harabasz,cluster_balance,cluster_sizes,converged,davies_bouldin,inertia,k,silhouette,snapshot_date
26.576378745350546,0.5,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 1, ""4"": 2, ""5"": 2, ""6"": 1}",True,0.3518790107171537,1.0945025585777879,7,0.4311823043300414,2025-04-30
32.31044565664423,0.5,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 1, ""4"": 1, ""5"": 2, ""6"": 1, ""7"": 1}",True,0.2647093876979814,0.6256160591316227,8,0.3673847601258429,2025-04-30
46.98091275696462,0.5,"{""0"": 2, ""1"": 1, ""2"": 2, ""3"": 1, ""4"": 1, ""5"": 2, ""6"": 1, ""7"": 1, ""8"": 1}",True,0.2273006554696965,0.28507527812384015,9,0.2810422957447459,2025-04-30
78.77649781920427,0.5,"{""0"": 2, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 2, ""6"": 1, ""7"": 1, ""8"": 1, ""9"": 1}",True,0.12686453121034513,0.10126746352098927,10,0.21534401566578554,2025-04-30
10.349701767825898,0.7142857142857143,"{""0"": 7, ""1"": 5}",True,0.9085534381113355,17.690676949830372,2,0.3851367338872913,2025-05-30
12.532406578213177,0.4,"{""0"": 2, ""1"": 5, ""2"": 5}",True,0.6676696227334469,9.511280702236206,3,0.43082334322139326,2025-05-30
16.21378332294129,0.4,"{""0"": 3, ""1"": 2, ""2"": 5, ""3"": 2}",True,0.6022537676478481,5.084624574776536,4,0.44165125864507565,2025-05-30
17.325983589235666,0.25,"{""0"": 2, ""1"": 2, ""2"": 4, ""3"": 1, ""4"": 3}",True,0.5158301557246924,3.3025819982121445,5,0.3785961248381036,2025-05-30
16.243476989142092,0.25,"{""0"": 1, ""1"": 2, ""2"": 2, ""3"": 4, ""4"": 1, ""5"": 2}",True,0.38066392202439736,2.47657046968849,6,0.32179052537429553,2025-05-30
15.85625447070435,0.5,"{""0"": 1, ""1"": 2, ""2"": 2, ""3"": 2, ""4"": 1, ""5"": 2, ""6"": 2}",True,0.4840369801580602,1.797527916941253,7,0.3513038443847277,2025-05-30
16.757621824750746,0.5,"{""0"": 2, ""1"": 2, ""2"": 1, ""3"": 2, ""4"": 1, ""5"": 1, ""6"": 1, ""7"": 2}",True,0.4262137286009225,1.187106511962371,8,0.27742435407033655,2025-05-30
21.945569001660676,0.5,"{""0"": 2, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 2, ""5"": 2, ""6"": 1, ""7"": 1, ""8"": 1}",True,0.3757394428742928,0.6048232909741498,9,0.21098098990860367,2025-05-30
59.247482401551224,0.5,"{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 2, ""7"": 1, ""8"": 1, ""9"": 2}",True,0.13241224234278748,0.13452227567987518,10,0.2172911983966433,2025-05-30
10.439494799557583,0.7142857142857143,"{""0"": 5, ""1"": 7}",True,0.9007558606767238,17.612959788408876,2,0.3858315290274043,2025-06-30
16.36845493293346,0.4,"{""0"": 5, ""1"": 5, ""2"": 2}",True,0.606296770112859,7.762912995745576,3,0.4801681647259476,2025-06-30
21.785204412000688,0.4,"{""0"": 5, ""1"": 3, ""2"": 2, ""3"": 2}",True,0.5451537836169025,3.926079918021229,4,0.495679494373759,2025-06-30
26.301523843412387,0.6666666666666666,"{""0"": 3, ""1"": 3, ""2"": 2, ""3"": 2, ""4"": 2}",True,0.4844999577253464,2.2458672958971855,5,0.49336251523514163,2025-06-30
26.17263172916629,0.3333333333333333,"{""0"": 2, ""1"": 3, ""2"": 2, ""3"": 2, ""4"": 2, ""5"": 1}",True,0.390498704682313,1.5782187269179975,6,0.48610162035374205,2025-06-30
25.441474415201682,0.3333333333333333,"{""0"": 3, ""1"": 1, ""2"": 1, ""3"": 2, ""4"": 2, ""5"": 1, ""6"": 2}",True,0.3113115181260866,1.141778097374383,7,0.418663620879092,2025-06-30
32.43065621817245,0.5,"{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 2, ""4"": 2, ""5"": 1, ""6"": 2, ""7"": 2}",True,0.2629697630100425,0.6233372437704493,8,0.3767237696510046,2025-06-30
44.82137495388359,0.5,"{""0"": 2, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 2, ""5"": 1, ""6"": 1, ""7"": 2, ""8"": 1}",True,0.22919181724106563,0.2986965218731549,9,0.28274833831439505,2025-06-30
67.91920206328403,0.5,"{""0"": 2, ""1"": 2, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 1, ""7"": 1, ""8"": 1, ""9"": 1}",True,0.13435265194323984,0.11740288794787648,10,0.21698177788584244,2025-06-30
