ari,centroid_drift,cluster_size_change,entered,exited,from_date,mapping,membership_turnover,migration_rate,n_common,nmi,persistence_probability,to_date,transitions
0.13651877133105803,"{""0"": {""mom_63"": -0.010235285051797317, ""ram_63"": -0.4657165163521105, ""vol_63"": -0.0012766716490984174}, ""1"": {""mom_63"": 0.01644145205552633, ""ram_63"": 0.8294600747302765, ""vol_63"": -0.0002783262155049149}, ""2"": {""mom_63"": -0.010834077082856441, ""ram_63"": -0.60510467373775, ""vol_63"": 0.0016509311760104749}}","{""0"": -0.08333333333333337, ""1"": 0.0, ""2"": 0.08333333333333331}",[],[],2025-01-31,"{""0"": 0, ""1"": 1, ""2"": 2}",0.4166666666666667,0.4166666666666667,12,0.39336396581814587,0.5833333333333333,2025-02-28,"[{""count"": 3, ""denominator"": 5, ""from_cluster"": 0, ""rate"": 0.6, ""to_cluster"": 0}, {""count"": 2, ""denominator"": 5, ""from_cluster"": 0, ""rate"": 0.4, ""to_cluster"": 1}, {""count"": 0, ""denominator"": 5, ""from_cluster"": 0, ""rate"": 0.0, ""to_cluster"": 2}, {""count"": 0, ""denominator"": 4, ""from_cluster"": 1, ""rate"": 0.0, ""to_cluster"": 0}, {""count"": 2, ""denominator"": 4, ""from_cluster"": 1, ""rate"": 0.5, ""to_cluster"": 1}, {""count"": 2, ""denominator"": 4, ""from_cluster"": 1, ""rate"": 0.5, ""to_cluster"": 2}, {""count"": 1, ""denominator"": 3, ""from_cluster"": 2, ""rate"": 0.3333333333333333, ""to_cluster"": 0}, {""count"": 0, ""denominator"": 3, ""from_cluster"": 2, ""rate"": 0.0, ""to_cluster"": 1}, {""count"": 2, ""denominator"": 3, ""from_cluster"": 2, ""rate"": 0.6666666666666666, ""to_cluster"": 2}]"
0.13651877133105803,"{""0"": {""mom_63"": 0.019561160377025377, ""ram_63"": 0.9782870283721012, ""vol_63"": 0.00012256820942195198}, ""1"": {""mom_63"": -0.012050019157993716, ""ram_63"": -0.5504352825970376, ""vol_63"": -0.0016609736302995101}, ""2"": {""mom_63"": -0.010296651120150047, ""ram_63"": -0.5552043869694336, ""vol_63"": 0.0012861467857546542}}","{""0"": 0.0, ""1"": -0.08333333333333331, ""2"": 0.08333333333333337}",[],[],2025-02-28,"{""0"": 0, ""1"": 2, ""2"": 1}",0.4166666666666667,0.4166666666666667,12,0.39336396581814587,0.5833333333333333,2025-03-31,"[{""count"": 2, ""denominator"": 4, ""from_cluster"": 0, ""rate"": 0.5, ""to_cluster"": 0}, {""count"": 2, ""denominator"": 4, ""from_cluster"": 0, ""rate"": 0.5, ""to_cluster"": 1}, {""count"": 0, ""denominator"": 4, ""from_cluster"": 0, ""rate"": 0.0, ""to_cluster"": 2}, {""count"": 0, ""denominator"": 4, ""from_cluster"": 1, ""rate"": 0.0, ""to_cluster"": 0}, {""count"": 3, ""denominator"": 4, ""from_cluster"": 1, ""rate"": 0.75, ""to_cluster"": 1}, {""count"": 1, ""denominator"": 4, ""from_cluster"": 1, ""rate"": 0.25, ""to_cluster"": 2}, {""count"": 2, ""denominator"": 4, ""from_cluster"": 2, ""rate"": 0.5, ""to_cluster"": 0}, {""count"": 0, ""denominator"": 4, ""from_cluster"": 2, ""rate"": 0.0, ""to_cluster"": 1}, {""count"": 2, ""denominator"": 4, ""from_cluster"": 2, ""rate"": 0.5, ""to_cluster"": 2}]"
-0.0032573289902280422,"{""0"": {""mom_63"": 0.02120534871814626, ""ram_63"": 1.0468959580922248, ""vol_63"": 0.00047806802168501306}, ""1"": {""mom_63"": -0.010445708948297494, ""ram_63"": -0.4840136901644271, ""vol_63"": -0.001623321126312239}, ""2"": {""mom_63"": -0.013851168890724486, ""ram_63"": -0.7259909788606629, ""vol_63"": 0.0010791986743178342}}","{""0"": 0.16666666666666669, ""1"": -0.25, ""2"": 0.08333333333333337}",[],[],2025-03-31,"{""0"": 1, ""1"": 2, ""2"": 0}",0.4166666666666667,0.4166666666666667,12,0.2299050952459496,0.5833333333333333,2025-04-30,"[{""count"": 3, ""denominator"": 4, ""from_cluster"": 0, ""rate"": 0.75, ""to_cluster"": 0}, {""count"": 1, ""denominator"": 4, ""from_cluster"": 0, ""rate"": 0.25, ""to_cluster"": 1}, {""count"": 0, ""denominator"": 4, ""from_cluster"": 0, ""rate"": 0.0, ""to_cluster"": 2}, {""count"": 1, ""denominator"": 3, ""from_cluster"": 1, ""rate"": 0.3333333333333333, ""to_cluster"": 0}, {""count"": 2, ""denominator"": 3, ""from_cluster"": 1, ""rate"": 0.6666666666666666, ""to_cluster"": 1}, {""count"": 0, ""denominator"": 3, ""from_cluster"": 1, ""rate"": 0.0, ""to_cluster"": 2}, {""count"": 1, ""denominator"": 5, ""from_cluster"": 2, ""rate"": 0.2, ""to_cluster"": 0}, {""count"": 2, ""denominator"": 5, ""from_cluster"": 2, ""rate"": 0.4, ""to_cluster"": 1}, {""count"": 2, ""denominator"": 5, ""from_cluster"": 2, ""rate"": 0.4, ""to_cluster"": 2}]"
-0.04761904761904761,"{""0"": {""mom_63"": -0.006669870736198713, ""ram_63"": -0.2929517216969278, ""vol_63"": -0.0017030171869787912}, ""1"": {""mom_63"": 0.02036359424918982, ""ram_63"": 1.006118440823117, ""vol_63"": 0.0006409816922935477}, ""2"": {""mom_63"": -0.012952449205013393, ""ram_63"": -0.6645016555193028, ""vol_63"": 0.0007470609421304092}}","{""0"": -0.25, ""1"": 0.25, ""2"": 0.0}",[],[],2025-04-30,"{""0"": 2, ""1"": 1, ""2"": 0}",0.5,0.5,12,0.18740590953243025,0.5,2025-05-30,"[{""count"": 3, ""denominator"": 5, ""from_cluster"": 0, ""rate"": 0.6, ""to_cluster"": 0}, {""count"": 1, ""denominator"": 5, ""from_cluster"": 0, ""rate"": 0.2, ""to_cluster"": 1}, {""count"": 1, ""denominator"": 5, ""from_cluster"": 0, ""rate"": 0.2, ""to_cluster"": 2}, {""count"": 0, ""denominator"": 2, ""from_cluster"": 1, ""rate"": 0.0, ""to_cluster"": 0}, {""count"": 2, ""denominator"": 2, ""from_cluster"": 1, ""rate"": 1.0, ""to_cluster"": 1}, {""count"": 0, ""denominator"": 2, ""from_cluster"": 1, ""rate"": 0.0, ""to_cluster"": 2}, {""count"": 2, ""denominator"": 5, ""from_cluster"": 2, ""rate"": 0.4, ""to_cluster"": 0}, {""count"": 2, ""denominator"": 5, ""from_cluster"": 2, ""rate"": 0.4, ""to_cluster"": 1}, {""count"": 1, ""denominator"": 5, ""from_cluster"": 2, ""rate"": 0.2, ""to_cluster"": 2}]"
0.1619047619047619,"{""0"": {""mom_63"": 0.012398612417926346, ""ram_63"": 0.565898322669659, ""vol_63"": 0.0017027430707589226}, ""1"": {""mom_63"": -0.016649541153924342, ""ram_63"": -0.8284125115599524, ""vol_63"": 2.1111302461220005e-06}, ""2"": {""mom_63"": 0.016773852503615294, ""ram_63"": 0.8952367419811265, ""vol_63"": -0.001400619262498421}}","{""0"": 0.25, ""1"": 0.0, ""2"": -0.25}",[],[],2025-05-30,"{""0"": 0, ""1"": 1, ""2"": 2}",0.5,0.5,12,0.4545303831117172,0.5,2025-06-30,"[{""count"": 2, ""denominator"": 2, ""from_cluster"": 0, ""rate"": 1.0, ""to_cluster"": 0}, {""count"": 0, ""denominator"": 2, ""from_cluster"": 0, ""rate"": 0.0, ""to_cluster"": 1}, {""count"": 0, ""denominator"": 2, ""from_cluster"": 0, ""rate"": 0.0, ""to_cluster"": 2}, {""count"": 3, ""denominator"": 5, ""from_cluster"": 1, ""rate"": 0.6, ""to_cluster"": 0}, {""count"": 2, ""denominator"": 5, ""from_cluster"": 1, ""rate"": 0.4, ""to_cluster"": 1}, {""count"": 0, ""denominator"": 5, ""from_cluster"": 1, ""rate"": 0.0, ""to_cluster"": 2}, {""count"": 0, ""denominator"": 5, ""from_cluster"": 2, ""rate"": 0.0, ""to_cluster"": 0}, {""count"": 3, ""denominator"": 5, ""from_cluster"": 2, ""rate"": 0.6, ""to_cluster"": 1}, {""count"": 2, ""denominator"": 5, ""from_cluster"": 2, ""rate"": 0.4, ""to_cluster"": 2}]"
