priority_rank,security_id,ticker,exchange,company_name,instrument_type,selection_status,priority_tier,index_importance_signal,market_importance_signal,exchange_signal,history_signal,identity_signal,known_provider_evidence,duplicate_identity_status,selection_reason
2582,,VJC12506,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2583,,VBB12501,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2584,,VHM12407,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2585,,PKA12301,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2586,,TPB12537,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2587,,TCB12610,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2588,,TPB12329,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2589,,BID12368,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2590,,BID12441,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2591,,INF12101,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2592,,TPB12508,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2593,,VPI12603,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2594,,OCB12507,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2595,,TPB12321,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2596,,QTA12301,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2597,,TCB12514,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2598,,VHM12409,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2599,,TNQ32504,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2600,,ACB12521,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2601,,VBA12207,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2602,,VPB12510,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2603,,VJC12309,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2604,,MSB12506,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2605,,DPQ12206,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2606,,MBB12428,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2607,,VMH12501,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2608,,VBA12104,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2609,,TNQ32506,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2610,,GSG12501,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2611,,TNQ32502,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2612,,BID12551,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2613,,AKP42401,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2614,,MSF12404,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2615,,TSO12601,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2616,,ABB12402,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2617,,LLF12301,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2618,,VPI12501,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2619,,DPW12303,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2620,,MBB12228,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2621,,VAB12601,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2622,,BID12121,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2623,,IHP12601,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2624,,TPB12603,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2625,,CTG12303,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2626,,TOT12601,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2627,,IPA12402,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2628,,IDT12501,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2629,,SHSL12602,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2630,,OCB12513,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2631,,TCB12603,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2632,,DPQ12501,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2633,,CTG12415,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2634,,MBB12612,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2635,,TPB12408,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2636,,MRE32102,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2637,,MTD12502,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2638,,MSF12403,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2639,,TPB12527,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2640,,CTG12223,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2641,,ACB12403,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2642,,STB12607,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2643,,TNQ32501,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2644,,WTO12111,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2645,,TQS12201,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2646,,MSB12413,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2647,,MBB12615,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2648,,BID12415,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2649,,TPB12544,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2650,,OCB12602,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2651,,MBB12616,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2652,,TMI12401,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2653,,CTG12220,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2654,,MBB12107,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2655,,BVC12402,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2656,,BID12521,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2657,,PKA12302,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2658,,CTG12334,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2659,,APM12501,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2660,,MBB12410,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2661,,SHD12404,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2662,,VBA12501,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2663,,THC12501,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2664,,ACB12602,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2665,,VJC12502,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2666,,OCB12530,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2667,,BSI32501,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2668,,BID12601,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2669,,VHM12609,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2670,,TRM12503,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2671,,SBP12102,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2672,,BID12538,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2673,,OCB12522,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2674,,ABB12517,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2675,,BID12510,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2676,,AAS12201,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2677,,NAB12604,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
2678,,VCB12215,,,corpbond,INSUFFICIENT_DISCOVERY_EVIDENCE,EXCLUDED,UNAVAILABLE,UNAVAILABLE,,UNAVAILABLE,INSUFFICIENT,KBS_CURRENT_LISTING,INSUFFICIENT_DISCOVERY_EVIDENCE,listing evidence exclusion
