snapshot_date,security_id,candidate_source,market_experiment_eligible
2026-08-28,KBS:HOSE:KMR,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:KOS,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:KSB,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:L10,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:LAF,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:LBM,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:LCG,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:LDG,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:LGL,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:LHG,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:LIX,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:LM8,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:LPB,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:LSS,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:MBB,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:MCM,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:MCP,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:MDG,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:MHC,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:MIG,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:MSB,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:MSH,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:MWG,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:NAB,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:NAF,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:NAV,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:NBB,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:NCT,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:NHA,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:NHT,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:NKG,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:NLG,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:NNC,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:NO1,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:NTL,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:NVL,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:NVT,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:OCB,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:OGC,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:OPC,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:ORS,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:PAC,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:PAN,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:PDN,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:PDR,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:PGC,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:PGD,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:PGI,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:PGV,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:PHR,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:PIT,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:PJT,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:PLP,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:PLX,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:PNC,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:PNJ,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:PTB,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:PTC,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:PTL,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:PVP,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:PVT,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:QCG,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:RAL,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:S4A,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:SAB,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:SAM,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:SAV,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:SBA,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:SBV,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:SC5,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:SCR,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:SCS,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:SFC,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:SFI,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:SGR,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:SGT,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:SHA,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:SHB,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:SHI,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:SHP,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:SIP,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:SJD,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:SJS,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:SMA,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:SMB,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:SMC,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:SPM,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:SRC,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:SRF,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:SSB,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:SSC,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:STB,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:STG,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:STK,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:SVC,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:SVT,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:SZC,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:SZL,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:TCB,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:TCI,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:TCL,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:TCM,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:TCO,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:TCR,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:TDC,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:TDG,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:TDP,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:TDW,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:TEG,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:THG,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:TIP,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:TIX,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:TLG,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:TLH,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:TMS,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:TMT,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:TN1,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:TNC,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:TNH,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:TNI,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:TNT,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:TPB,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:TRA,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:TRC,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:TTE,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:TV2,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:TVB,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:TVS,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:TVT,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:UIC,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:VAB,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:VCA,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:VCG,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:VDS,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:VFG,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:VGC,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:VHC,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:VHM,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:VID,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:VIP,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:VIX,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:VJC,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:VMD,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:VND,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:VNG,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:VOS,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:VPB,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:VPG,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:VPS,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:VSC,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:VSH,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:VSI,C5_BASELINE_500,True
2026-08-28,KBS:HOSE:VTO,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:HOSE:VTP,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:A32,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:AAS,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:ABB,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:ABC,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:ABI,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:ABW,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:ACE,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:ACM,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:ACS,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:ACV,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:AG1,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:AGF,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:AGM,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:AGP,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:AGX,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:AIC,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:ALV,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:AMP,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:AMS,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:APC,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:APF,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:APL,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:APT,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:ART,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:ATA,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:ATG,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:AVC,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:BAL,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:BBH,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:BBM,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:BBT,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:BCA,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:BCB,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:BCP,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:BDG,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:BDT,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:BDW,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:BEL,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:BGW,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:BHA,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:BHC,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:BHG,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:BHI,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:BHK,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:BHP,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:BIG,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:BIO,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:BLF,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:BLI,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:BLN,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:BLT,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:BMD,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:BMF,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:BMG,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:BMJ,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:BMS,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:BMV,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:BNW,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:BQB,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:BRR,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:BRS,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:BSD,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:BSG,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:BSH,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:BSL,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:BSP,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:BSQ,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:BTB,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:BTD,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:BTG,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:BTN,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:BTU,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:BTV,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:BVG,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:BVL,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:BVN,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:BWA,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:BWS,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:C22,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:C4G,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:C92,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:CAD,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:CAT,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:CBI,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:CBS,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:CC1,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:CCA,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:CCM,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:CCP,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:CCT,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:CCV,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:CDP,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:CDR,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:CEN,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:CFM,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:CFV,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:CH5,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:CHC,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:CHS,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:CI5,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:CID,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:CK8,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:CKA,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:CKD,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:CLX,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:CMD,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:CMF,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:CMI,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:CMK,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:CMM,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:CMN,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:CMT,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:CMW,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:CNC,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:CNN,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:CNT,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:CPA,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:CPI,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:CQN,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:CQT,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:CT3,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:CTW,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:CVN,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:DAS,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:DBM,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:DC1,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:DCF,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:DCH,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:DCR,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:DCS,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:DCT,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:DDH,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:DDM,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:DDN,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:DDV,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:DFC,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:DGT,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:DHB,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:DHD,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:DHN,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:DIC,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:DID,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:DKC,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:DLR,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:DLT,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:DM7,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:DNA,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:DND,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:DNE,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:DNH,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:DNL,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:DNM,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:DNT,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:DNW,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:DOC,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:DOP,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:DP1,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:DPC,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:DPH,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:DPP,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:DRG,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:DRI,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:DSD,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:DSG,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:DSP,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:DTC,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:DTH,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:DTI,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:DTP,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:DUS,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:DVC,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:DVG,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:DVW,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:DWC,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:DWS,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:DXL,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:E12,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:E29,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:EIC,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:EIN,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:EMG,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:EMS,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:FCC,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:FCS,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:FHN,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:FHS,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:FIC,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:FOC,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:FOX,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:FRC,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:FRM,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:FT1,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:FTI,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:FTM,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:G36,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:GCB,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:GCF,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:GER,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:GGG,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:GH3,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:GLC,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:GMC,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:GND,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:GPC,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:GSM,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:GTD,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:GTS,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:H11,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:HAC,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:HAF,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:HAM,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:HAN,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:HBC,C7_COMPLETE_EXPANSION,True
2026-08-28,KBS:UPCOM:HBD,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:HBH,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:HD6,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:HDW,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:HEJ,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:HEP,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:HES,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:HHG,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:HLB,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:HLS,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:HND,C5_BASELINE_500,True
2026-08-28,KBS:UPCOM:HNF,C5_BASELINE_500,True
