calinski_harabasz,cluster_balance,cluster_sizes,converged,davies_bouldin,inertia,k,silhouette,snapshot_date
77.65243258186572,0.5,"{""0"": 2, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 2, ""7"": 1, ""8"": 1, ""9"": 1}",True,0.11132107937619769,0.10271443388716361,10,0.2239285469165712,2025-03-31
10.579768672069456,0.7142857142857143,"{""0"": 7, ""1"": 5}",True,0.870785523464336,17.490205669256785,2,0.40396232450295827,2025-04-30
16.225009533571914,0.4,"{""0"": 5, ""1"": 2, ""2"": 5}",True,0.5859210886433446,7.815435440583077,3,0.48940516071866796,2025-04-30
22.152224551862968,0.4,"{""0"": 3, ""1"": 2, ""2"": 5, ""3"": 2}",True,0.5265983535855393,3.8674237677090115,4,0.5053373503348816,2025-04-30
25.20771619601178,0.6666666666666666,"{""0"": 2, ""1"": 3, ""2"": 2, ""3"": 3, ""4"": 2}",True,0.5090804473847733,2.336632198904814,5,0.48285112270590896,2025-04-30
24.541413164612404,0.3333333333333333,"{""0"": 2, ""1"": 2, ""2"": 3, ""3"": 2, ""4"": 1, ""5"": 2}",True,0.41142590366577575,1.677970285773045,6,0.4664689256019384,2025-04-30
26.578294465023472,0.5,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 1, ""4"": 2, ""5"": 2, ""6"": 1}",True,0.3519000641409088,1.0942569984898873,7,0.4311543055114852,2025-04-30
32.317497110390036,0.5,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 1, ""4"": 1, ""5"": 2, ""6"": 1, ""7"": 1}",True,0.26470090428905196,0.6253853004372993,8,0.36737342205070955,2025-04-30
47.00762121372915,0.5,"{""0"": 2, ""1"": 1, ""2"": 2, ""3"": 1, ""4"": 1, ""5"": 2, ""6"": 1, ""7"": 1, ""8"": 1}",True,0.2272917045910056,0.28487057396789417,9,0.2810474747021925,2025-04-30
78.78659600701182,0.5,"{""0"": 2, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 2, ""6"": 1, ""7"": 1, ""8"": 1, ""9"": 1}",True,0.1268776891953809,0.10123887849690948,10,0.21532475271274434,2025-04-30
10.352964069504353,0.7142857142857143,"{""0"": 7, ""1"": 5}",True,0.9083819873493046,17.6849269314124,2,0.38519782000782454,2025-05-30
12.536700798381661,0.4,"{""0"": 2, ""1"": 5, ""2"": 5}",True,0.6675655877715935,9.50731652800212,3,0.4308469886162577,2025-05-30
16.216129808463126,0.4,"{""0"": 3, ""1"": 2, ""2"": 5, ""3"": 2}",True,0.6022623397284945,5.083155034879402,4,0.4416084780666394,2025-05-30
17.329540758343988,0.25,"{""0"": 2, ""1"": 2, ""2"": 4, ""3"": 1, ""4"": 3}",True,0.5158236230547494,3.301422199779682,5,0.3785783871301166,2025-05-30
16.24536801632634,0.25,"{""0"": 1, ""1"": 2, ""2"": 2, ""3"": 4, ""4"": 1, ""5"": 2}",True,0.3806596711156034,2.4758939936606255,6,0.32178366807868136,2025-05-30
15.856299433927408,0.5,"{""0"": 1, ""1"": 2, ""2"": 2, ""3"": 2, ""4"": 1, ""5"": 2, ""6"": 2}",True,0.48407747660296846,1.7972268944153804,7,0.35124599741115964,2025-05-30
16.761598601418118,0.5,"{""0"": 2, ""1"": 2, ""2"": 1, ""3"": 2, ""4"": 1, ""5"": 1, ""6"": 1, ""7"": 2}",True,0.4261688122703097,1.1866385940303665,8,0.27740430849822767,2025-05-30
21.952031293263893,0.5,"{""0"": 2, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 2, ""5"": 2, ""6"": 1, ""7"": 1, ""8"": 1}",True,0.3756972472198386,0.6045486035722556,9,0.2109864692529206,2025-05-30
59.259289257871444,0.5,"{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 2, ""7"": 1, ""8"": 1, ""9"": 2}",True,0.13241410180825358,0.13447341253155823,10,0.21727891696839927,2025-05-30
10.44286378974672,0.7142857142857143,"{""0"": 5, ""1"": 7}",True,0.9005748276867557,17.60683250445268,2,0.38587249303992716,2025-06-30
16.377737418933005,0.4,"{""0"": 5, ""1"": 5, ""2"": 2}",True,0.6061318510308422,7.758040641365286,3,0.4802366997065923,2025-06-30
21.794205505490336,0.4,"{""0"": 5, ""1"": 3, ""2"": 2, ""3"": 2}",True,0.5451169331172675,3.923916543113424,4,0.49569733988803033,2025-06-30
26.307466370679467,0.6666666666666666,"{""0"": 3, ""1"": 3, ""2"": 2, ""3"": 2, ""4"": 2}",True,0.4845226618951861,2.244980460205451,5,0.4933391028346368,2025-06-30
26.17510385029204,0.3333333333333333,"{""0"": 2, ""1"": 3, ""2"": 2, ""3"": 2, ""4"": 2, ""5"": 1}",True,0.39055928781499416,1.577787235989922,6,0.48604631374759294,2025-06-30
25.442331281970887,0.3333333333333333,"{""0"": 3, ""1"": 1, ""2"": 1, ""3"": 2, ""4"": 2, ""5"": 1, ""6"": 2}",True,0.31134049500439354,1.1415317935407812,7,0.41860254348739073,2025-06-30
32.437460685587176,0.5,"{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 2, ""4"": 2, ""5"": 1, ""6"": 2, ""7"": 2}",True,0.2629646866068938,0.623094629977435,8,0.3767105280273062,2025-06-30
44.846003213069025,0.5,"{""0"": 2, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 2, ""5"": 1, ""6"": 1, ""7"": 2, ""8"": 1}",True,0.22918411234909516,0.2984791798195245,9,0.28275343268737163,2025-06-30
67.92498712903443,0.5,"{""0"": 2, ""1"": 2, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 1, ""7"": 1, ""8"": 1, ""9"": 1}",True,0.13436882573640863,0.1173714251459412,10,0.21696282996543254,2025-06-30
