calinski_harabasz,cluster_sizes,converged,davies_bouldin,inertia,k,silhouette,snapshot_date
37.842111419787294,"{""0"": 2, ""1"": 1, ""2"": 1, ""3"": 2, ""4"": 1, ""5"": 1, ""6"": 1, ""7"": 1}",True,0.20325199849062056,0.22480769393025662,8,0.173896688084858,2024-04-26
48.22823021498943,"{""0"": 2, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 1, ""7"": 1, ""8"": 1}",True,0.14288164008503842,0.0775542809306979,9,0.07371161292782193,2024-04-26
12.793096521998022,"{""0"": 6, ""1"": 4}",True,0.73082671337853,11.54229240200431,2,0.4482803796836969,2024-05-31
14.54300197978894,"{""0"": 4, ""1"": 4, ""2"": 2}",True,0.6218017504938526,5.819430719877816,3,0.48142099322895315,2024-05-31
13.884558310449028,"{""0"": 4, ""1"": 2, ""2"": 1, ""3"": 3}",True,0.619095817314613,3.7772532812908866,4,0.4222389180759364,2024-05-31
18.589083958474383,"{""0"": 4, ""1"": 2, ""2"": 1, ""3"": 1, ""4"": 2}",True,0.3699336714420979,1.890208241393205,5,0.4578638023671256,2024-05-31
37.776250321400894,"{""0"": 2, ""1"": 1, ""2"": 2, ""3"": 2, ""4"": 1, ""5"": 2}",True,0.31528663196244205,0.6221444489820089,6,0.4767432180408898,2024-05-31
38.08388643785646,"{""0"": 2, ""1"": 1, ""2"": 2, ""3"": 1, ""4"": 1, ""5"": 2, ""6"": 1}",True,0.21397537713762885,0.38876332544050823,7,0.38435957667833814,2024-05-31
40.8055261246421,"{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 2, ""5"": 1, ""6"": 1, ""7"": 2}",True,0.15257325718636444,0.20859503110225608,8,0.2620813149220255,2024-05-31
44.62259751805175,"{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 1, ""7"": 2, ""8"": 1}",True,0.1278616783582511,0.08380338181255884,9,0.11728429455033432,2024-05-31
12.305578886715287,"{""0"": 4, ""1"": 6}",True,0.7384464606111241,11.819411864047742,2,0.4601856016400462,2024-06-28
13.080048981349963,"{""0"": 3, ""1"": 4, ""2"": 3}",True,0.6563303650180855,6.332912533497884,3,0.4614542352857406,2024-06-28
12.554075022980381,"{""0"": 3, ""1"": 3, ""2"": 1, ""3"": 3}",True,0.540983707934356,4.122556734472104,4,0.41422753610727586,2024-06-28
17.87080368772955,"{""0"": 2, ""1"": 3, ""2"": 3, ""3"": 1, ""4"": 1}",True,0.35173970925046694,1.9612146336748908,5,0.4523070857337013,2024-06-28
23.94060882127486,"{""0"": 2, ""1"": 3, ""2"": 2, ""3"": 1, ""4"": 1, ""5"": 1}",True,0.30299797305182763,0.97006505269838,6,0.37432026828784193,2024-06-28
47.08441364244979,"{""0"": 2, ""1"": 1, ""2"": 2, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 2}",True,0.183426974561603,0.3152292705067314,7,0.3817678676861452,2024-06-28
66.18041017848333,"{""0"": 1, ""1"": 2, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 2, ""7"": 1}",True,0.124350642323899,0.12895935546904988,8,0.2870351330893987,2024-06-28
104.58414291732139,"{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 2, ""7"": 1, ""8"": 1}",True,0.07868634048069549,0.0358134915015111,9,0.14636015877739833,2024-06-28
9.371074174109417,"{""0"": 7, ""1"": 3}",True,0.7654995755271118,13.816071337586374,2,0.40179968289426066,2024-07-31
10.494505082397193,"{""0"": 3, ""1"": 3, ""2"": 4}",True,0.6477714997098513,7.502944861699532,3,0.4294200200205967,2024-07-31
18.77042058103746,"{""0"": 2, ""1"": 3, ""2"": 2, ""3"": 3}",True,0.5316511821199109,2.888723401912118,4,0.533007391380446,2024-07-31
20.56345888889796,"{""0"": 2, ""1"": 3, ""2"": 3, ""3"": 1, ""4"": 1}",True,0.386219340328674,1.7191221342290546,5,0.42519544744178867,2024-07-31
24.904377833319316,"{""0"": 1, ""1"": 3, ""2"": 3, ""3"": 1, ""4"": 1, ""5"": 1}",True,0.2400487889322934,0.9336930913336476,6,0.4000678041464262,2024-07-31
26.57028186544846,"{""0"": 1, ""1"": 1, ""2"": 3, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 2}",True,0.22820983718368199,0.5541131811835867,7,0.265092421421842,2024-07-31
32.548632156679936,"{""0"": 1, ""1"": 2, ""2"": 1, ""3"": 2, ""4"": 1, ""5"": 1, ""6"": 1, ""7"": 1}",True,0.2345657771841883,0.26105068320658065,8,0.12246828953563074,2024-07-31
48.4221515319257,"{""0"": 1, ""1"": 2, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 1, ""7"": 1, ""8"": 1}",True,0.1269602746119848,0.07724449080259457,9,0.0722657837058749,2024-07-31
8.534023847392357,"{""0"": 4, ""1"": 6}",True,0.7550371628315014,14.51552279198214,2,0.4164089641511852,2024-08-30
12.379018454184987,"{""0"": 4, ""1"": 2, ""2"": 4}",True,0.5062459244047439,6.61249939994413,3,0.5474423041330522,2024-08-30
20.653244110274784,"{""0"": 3, ""1"": 1, ""2"": 2, ""3"": 4}",True,0.3673414902533564,2.648627265389593,4,0.5536276949952137,2024-08-30
21.98056001685625,"{""0"": 1, ""1"": 2, ""2"": 3, ""3"": 1, ""4"": 3}",True,0.3421178174771817,1.6142529483916765,5,0.4347418926539436,2024-08-30
26.581160128727994,"{""0"": 1, ""1"": 1, ""2"": 2, ""3"": 3, ""4"": 2, ""5"": 1}",True,0.3037312518581221,0.876515088738679,6,0.34222864222247995,2024-08-30
32.29765169330672,"{""0"": 1, ""1"": 1, ""2"": 2, ""3"": 2, ""4"": 2, ""5"": 1, ""6"": 1}",True,0.251058130724832,0.4573498170011108,7,0.33228650676178767,2024-08-30
66.08041600215853,"{""0"": 1, ""1"": 2, ""2"": 1, ""3"": 1, ""4"": 2, ""5"": 1, ""6"": 1, ""7"": 1}",True,0.12994016816867907,0.12915365916693866,8,0.2766173986773124,2024-08-30
71.15003931306534,"{""0"": 1, ""1"": 1, ""2"": 1, ""3"": 1, ""4"": 2, ""5"": 1, ""6"": 1, ""7"": 1, ""8"": 1}",True,0.10584574954358235,0.05261308918440108,9,0.11980789014622831,2024-08-30
5.584599871371458,"{""0"": 9, ""1"": 1}",True,0.3430458955277571,17.667064342894797,2,0.4174947036478783,2024-09-30
8.2930929991668,"{""0"": 1, ""1"": 6, ""2"": 3}",True,0.7054704770298906,8.903516660762225,3,0.3130195662872678,2024-09-30
9.708270286923065,"{""0"": 5, ""1"": 2, ""2"": 2, ""3"": 1}",True,0.5593583442735562,5.124582754722858,4,0.36819877922865246,2024-09-30
11.41531696204513,"{""0"": 2, ""1"": 2, ""2"": 1, ""3"": 1, ""4"": 4}",True,0.4828268109225149,2.9608418101480094,5,0.35465073255140006,2024-09-30
15.40981270350072,"{""0"": 2, ""1"": 2, ""2"": 1, ""3"": 2, ""4"": 2, ""5"": 1}",True,0.3914199382393726,1.4805846581322242,6,0.3955198755002129,2024-09-30
31.636882727551615,"{""0"": 2, ""1"": 2, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 2}",True,0.28701385699265897,0.4667534224512755,7,0.37249358203238564,2024-09-30
125.944094061567,"{""0"": 1, ""1"": 1, ""2"": 2, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 2, ""7"": 1}",True,0.12153340872996624,0.06790336358466934,8,0.30764563457208804,2024-09-30
399.0298079989808,"{""0"": 1, ""1"": 1, ""2"": 2, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 1, ""7"": 1, ""8"": 1}",True,0.03443354863478921,0.009394851132570034,9,0.1782721138396266,2024-09-30
9.215804367839578,"{""0"": 7, ""1"": 3}",True,0.7306573361999038,13.940678859498314,2,0.41553900513949366,2024-10-31
9.786577882792297,"{""0"": 4, ""1"": 3, ""2"": 3}",True,0.8331082309894989,7.902712114907143,3,0.3380007795971784,2024-10-31
8.911531055047737,"{""0"": 4, ""1"": 2, ""2"": 1, ""3"": 3}",True,0.6575145187961491,5.498770034865424,4,0.31023536052783307,2024-10-31
8.68800899420724,"{""0"": 1, ""1"": 3, ""2"": 1, ""3"": 2, ""4"": 3}",True,0.622911309406432,3.7733916342658125,5,0.20534138527410015,2024-10-31
12.608925805994414,"{""0"": 2, ""1"": 2, ""2"": 3, ""3"": 1, ""4"": 1, ""5"": 1}",True,0.4365472135211463,1.789852546523218,6,0.2914314602909227,2024-10-31
23.434187767414112,"{""0"": 1, ""1"": 2, ""2"": 1, ""3"": 2, ""4"": 2, ""5"": 1, ""6"": 1}",True,0.30946390385787564,0.6267185728534386,7,0.3196750623276702,2024-10-31
23.921558425785957,"{""0"": 1, ""1"": 2, ""2"": 1, ""3"": 2, ""4"": 1, ""5"": 1, ""6"": 1, ""7"": 1}",True,0.23883188644397482,0.3540848518369651,8,0.21505262849771956,2024-10-31
34.56305998373921,"{""0"": 1, ""1"": 2, ""2"": 1, ""3"": 1, ""4"": 1, ""5"": 1, ""6"": 1, ""7"": 1, ""8"": 1}",True,0.11051504156318541,0.10810636287408103,9,0.1295297789371494,2024-10-31
